error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
drop,680,Dodge County in Minnesota  in den Vereinigten Staaten von Amerika ist eine Township in Vernon Township .,"Dodge County, Minnesota, United States is a township in Vernon Township.","Dodge County, Minnesota in the United States of America is a township within Vernon Township.","Dodge County, Minnesota, United States is a community in Vernon Township.","Minnesota, United States is a Township in Vernon Township.",Minnesota in the United States of America is a Township within Vernon Township.
drop,4041,"Die Musik, die gespielt wird, als Bob um „Blackadder“ wirbt, ist Vaughan Williams' „Fantasia on Greensleeves“.",The music performed as Bob courts ``Blackadder ''is Vaughan Williams'`` Fantasia on Greensleeves''.,"The music played when Bob courts ""Blackadder"" is Vaughan Williams' ""Fantasia on Greensleeves"".",The music performed as Bob ``Blackadder ''is'' Fantasia on Greensleeves ''by Vaughan Williams.,"The music performed Blackadder ""is Vaughan Williams' ""Fantasia on Greensleeves "".","Bob courts ""Blackadder ""is Vaughan Williams' ""Fantasia on Greensleeves ""."
drop,1983,"Lloyd gründete und leitete sein Unternehmen, um mit dem Verkauf von Spielzeug und Geschenken zu beginnen, und er erweiterte das House of Lloyd, mit Sitz in Grandview, Missouri, während das Geschäft mit den Geschenken wuchs.","Lloyd founded and led his business to start selling toys and gifts, and he expanded the House of Lloyd, based in Grandview, Missouri, while the gift business grew.","Lloyd founded and ran his business to begin selling toys and gifts, and he expanded the House of Lloyd, based in Grandview, Missouri, as the gift business grew.","Lloyd founded and led his business to begin selling toys and gifts, and he expanded the Grandview, Missouri based House of Lloyd as the gift business grew.","Lloyd founded and and gifts, and he expanded the House of Lloyd, based in Grandview, Missouri, while the gift business grew.","Lloyd founded and ran his, and he expanded the House of Lloyd, based in Grandview, Missouri, as the gift business grew."
drop,4210,"Die R205 ist eine regionale Straße in Irland, die von der R199 im County Leitrim bis zur nordirischen Grenze im County Fermanagh, vor allem im County Cavan, führt.","The R205 road is a regional road in Ireland from the R199 road in County Leitrim to the Northern Ireland border at County Fermanagh, mostly in County Cavan.","The R205 is a regional road in Ireland running from the R199 in County Leitrim to the Northern Ireland border in County Fermanagh, primarily in County Cavan.","Road R205 is a regional road in Ireland from road R199 in the county of Leitrim to the Northern Ireland border in the county of Fermanagh, mostly in county Cavan.","The R205 road from the R199 road in county Leitrim to the northern Ireland border at County Fermanagh, mostly in county Cavan.","The R205 running from the R199 in county Leitrim to the northern Ireland border in county Fermanagh, primarily in county Cavan."
drop,5318,„Taunton Castle“ war am 01. August in Penang und am 31. Oktober in Rio de Janeiro.,``Taunton Castle ''was at Penang on 1 August and Rio de Janeiro on 31 October.,Taunton Castle was in Penang on August 1st and in Rio de Janeiro on October 31st.,``Taunton Castle ''was in Penang on August 1 and on October 31 in Rio de Janeiro.,"""Taunton Penang on 1 August and Rio de Janeiro on 31 October.",Taunton Penang on August 1ST and in Rio de Janeiro on October 31st.
drop,1643,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born on 6 October 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was born on October 6, 1899 in Kent, England to Captain Ivor Ewing McIntyre.","Duncan McIntyre was born on October 6, 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre October 1899 in Kent, England, the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre 6, 1899 in Kent, England to Captain Ivor Ewing McIntyre."
drop,1444,"Cornelius Olatunji Adebayo ist ein ehemaliger Senator von Nigeria, der Staatgouverneur war und später Leiter des nigerianischen Bundesministeriums für Kommunikation wurde.","Cornelius Olatunji Adebayo is a former Senator of Nigeria, who was a state governor, and later became head of the Nigerian Federal Ministry of Communications.",Cornelius Olatunji Adebayo is a former Senator from Nigeria who was State Governor and later became Head of the Nigerian Federal Ministry of Communications.,"Cornelius Olatunji Adebayo is a former senator of Nigeria, who became a governor, and was later head of the Nigerian Federal Ministry of Communications.","Senator of Nigeria, who was a state governor, and later became head of the Nigerian Federal Ministry of communications.",Cornelius Olatunji from Nigeria who was state governor and later became head of the Nigerian Federal Ministry of communications.
drop,5736,"Das war die erste der vier Schlachten, die er gegen Karthago führen sollte.",This ignited the first of four wars he was supposed to lead against Carthage.,This was the first of the four battles he was to fight against Carthage.,This ignited the first of four wars he was to lead against Carthage.,First of four wars he was supposed to lead against Carthage.,This of the four battles he was to fight against Carthage.
drop,5238,"Der Film zeigt Jembie Almazan in der Rolle der Mary, Bernardo Garnica Cruz als David und Jonathan Diaz Angulo als Alex.","The film Stars Jembie Almazan as Mary, Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Alex.","The film stars Jembie Almazan as Mary, Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Alex.","The film stars Jembie Almazan as Maria, Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Alex.","Almazan as Mary, Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Alex.","The film Mary, Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Alex."
drop,4021,"Später gehörte Andrew während des Angriffs auf Adhemar, Graf von Angoulême, zu den Kräften von Richard.","Later, Andrew would be Richard's forces during the attack on Adhemar, count of Angoulême.","Later, Andrew was among Richard's forces during the attack on Adhemar, Count of Angoulême.","Later, during the attack on Adhemar, Count of Angoulême, Andrew was to be Richard's forces.","Later Richard's forces during the attack on Adhemar, count of Angoulême.","Later, Andrew forces during the attack on Adhemar, count of Angoulême."
drop,5019,"Dies erfordert dauernde Überwachung der aktuellen Partialdruckwerte mit der Zeit und eine Echtzeit-Verarbeitung durch den Dekompressionscomputer des Tauchers, um die maximale Wirkung zu erreichen.",This requires continuous monitoring of actual partial pressures with time and for maximum effectiveness requires real-time computer processing by the diver's decompression computer.,This requires constant monitoring of current partial pressure values ​​over time and real-time processing by the diver's decompression computer to achieve maximum effect.,This requires continuous monitoring of the actual partial pressures over time and requires real-time computer processing by the diver's decompression computer for the maximum effectiveness.,This requires continuous with time and for maximum effectiveness requires real-time computer processing by the diver's decompression computer.,This requires constant values ​​Over time and real-time processing by the diver's decompression computer to achieve maximum effect.
drop,1256,"Michael Jackson, Prince und Madonna waren jedoch Einflüsse auf das Album.","Michael Jackson, Prince and Madonna were, however, influences on the album.","However, Michael Jackson, Prince and Madonna were influences on the album.","Madonna, Prince and Michael Jackson were, however, influences on the album.","Michael Jackson Madonna were, however, influences on the album.","However, Prince and Madonna were influences on the album."
drop,5669,"Als Jack Nitzsche zum ersten Mal von „Stubborn Kind of Fellow“ hörte, war er so aufgeregt, dass er die Kontrolle über sein Auto verlor, als er mit Phil Spector den Sunset Boulevard entlang fuhr.",When Jack Nitzsche first heard ``Stubborn Kind of Fellow ''he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector.,"When Jack Nitzsche first heard about ""Stubborn Kind of Fellow,"" he was so excited that he lost control of his car while driving down Sunset Boulevard with Phil Spector.","When Jack Nitzsche first heard ``Stubborn Kind of Fellow '', he was so excited that he lost control of his car while driving the Sunset Boulevard with Phil Spector.",When Jack Nitzsche first heard he was so excited he lost control of his car while driving down sunset Boulevard with Phil Spector.,"When Jack Nitzsche fellow, ""He was so excited that he lost control of his car while driving down sunset Boulevard with Phil Spector."
drop,2195,Es wurde am 22. Dezember 2011 angekündigt und im Februar 2012 veröffentlicht.,It was announced on 22 December 2011 and was released in February 2012.,"It was announced on December 22, 2011 and released in February 2012.",It was registered on 22 December 2011 and was released in February 2012.,It was December 2011 and was released in February 2012.,"On December 22, 2011 and released in February 2012."
drop,6493,"Dieser Titel wurde 1970 für James Grimston, einen Politiker aus Hertfordshire, formuliert. Später wurde er Earl of Verulam, ein Titel, den seine Nachfahren noch immer innehaben.","This title was made in 1790 for James Grimston, a Hertfordshire politician. He was later revived Earl of Verulam, a title still held by his descendants.","This title was formulated in 1970 for James Grimston, a politician from Hertfordshire. He later became Earl of Verulam, a title still held by his descendants.","This title was created in 1790 for James Grimston, a Hertfordshire politician, who later revived Earl of Verulam, a title that was still held by his descendants.","This title was made a Hertfordshire politician . He was later revived Earl of Verulam, a title still held by his descendants.","This title was, a politician from Hertfordshire . He later became Earl of Verulam, a title still held by his descendants."
drop,6934,Die Leuchte „Gestoppt“ bezieht sich im Kontext eines EIT-Mediums auf die Quantenübertragung von Photonen auf das Kohärenzsystem und zurück.,"``Stopped ''light, in the context of an EIT medium, refers to the`` quantum'' transfer of photons to the coherent system and back again.","The “Stopped” light, in the context of an EIT medium, refers to the quantum transfer of photons to the coherence system and back.",``Stopped ''Light refers in the context of an EIT medium to the`` quantum'' transmission of photons to the coherent system and back.,"""stopped of an Eit medium, refers to the ""quantum ""transfer of Photons to the coherent system and back again.","The “ stopped ” an Eit medium, refers to the quantum transfer of Photons to the coherence system and back."
drop,2950,"Sher Mohammed Akhundzada (auch bekannt als Sher Ahmed Akhundzada) ist ein Stammesführer, der von 2001 bis 2005 Gouverneur von Helmand in Afghanistan war.",Sher Mohammed Akhundzada (also known as Sher Ahmed Akhundzada) is a tribal leader who from 2001 to 2005 was Governor of Helmand in Afghanistan.,Sher Mohammed Akhundzada (also known as Sher Ahmed Akhundzada) is a tribal chief who served as governor of Helmand in Afghanistan from 2001 to 2005.,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who was the governor of Helmand in Afghanistan from 2001 to 2005.,Sher as Sher Ahmed Akhundzada) is a tribal leader who from 2001 to 2005 was governor of Helmand in Afghanistan.,Sher Mohammed Akhundzada () is a tribal chief who served as governor of Helmand in Afghanistan from 2001 to 2005.
drop,1936,Piper City wurde 1867 von Samuel Cross aus New York und William A. Piper aus Philadelphia entworfen (5. März 1820 - 6. Juli 1896).,"Piper City was designed by Samuel Cross of New York and William A. Piper of Philadelphia in 1867 (March 5, 1820 - July 6, 1896).","Piper City was designed in 1867 by Samuel Cross of New York and William A. Piper of Philadelphia (March 5, 1820 – July 6, 1896).",Piper City was laid out in 1867 by Samuel Cross of New York and William A. Piper (5 March 1820 -- 6 July 1896) of Philadelphia.,"Piper city was designed by William A. Piper of Philadelphia in 1867 (March 5, 1820 - July 6, 1896).","Piper city cross of New York and William A. Piper of Philadelphia (March 5, 1820 – July 6, 1896)."
drop,9,"Joe R. Campa Jr. ist ein ehemaliger Seemann der United States Navy, der als elfter Master Chief Petty Officer in der US Navy diente.","Joe R. Campa Jr. is a former sailor of the United States Navy, who served as the eleventh Master Chief Petty Officer of the U.S. Navy.",Joe R. Campa Jr. is a former United States Navy seaman who served as the eleventh master chief petty officer in the US Navy.,Joe R. Campa Jr. is a former U.S. Navy Matrose who served as the 11th Master Chief Petty Officer of the United States Navy.,"Joe R. of the United States Navy, who served as the eleventh master chief petty officer of the U.S. Navy.",A former United States Navy Seaman who served as the eleventh master chief petty officer in the us Navy.
drop,418,"1960 wurde er Achter und 1968 Zehnter, das waren seine besten Platzierungen in dem Wettkampf.","His best positions in the competition were eighth in 1960, and in 1968 tenth.","He finished eighth in 1960 and tenth in 1968, his best finishes in the competition.",His best positions in competition were eighth in 1960 and tenth in 1968.,"His the competition were eighth in 1960, and in 1968 tenth.","He 1960 and tenth in 1968, his best finishes in the competition."
drop,7032,"Nach der Erstzulassung für die nigerianische Börse wurde es das erste afrikanische Unternehmen, das grenzübergreifend an der Börse von Johannesburg notiert wurde.","With a primary listing on the Nigerian Stock Exchange, it's the first African company to have a cross-border inward listing on the Johannesburg Stock Exchange.","After initially listing on the Nigerian Stock Exchange, it became the first African company to be listed cross-border on the Johannesburg Stock Exchange.","With a primary listing on the Nigerian stock exchange, it is the first African company to have a cross-border - Inward quotation on the Johannesburg Stock Exchange.",With a primary listing it's the first African company to have a cross-border inward listing on the Johannesburg stock exchange.,"After stock exchange, it became the first African company to be listed cross-border on the Johannesburg stock exchange."
drop,6924,"1291 heiratete Mathilde Otto IV., Graf von Burgund und hatte drei Kinder mit ihm, darunter zwei Mädchen, die Königin von Frankreich waren.","In 1291, Mahaut married the count de Burgundy Otto IV, married the mother of three children, including two girls who became kings of France.","In 1291 Mathilde married Otto IV, Count of Burgundy and had three children with him, including two girls who were Queen of France.","In 1291, Mahaut married Otto IV, Count of Burgundy. She married the mother of three children, including two girls who became kings of France.","Count de Burgundy Otto IV, married the mother of three children, including two girls who became Kings of France.","Iv, count of Burgundy and had three children with him, including two girls who were Queen of France."
drop,992,"Nach einer medizinischen Behandlung begann Strozzi, auf Empfehlung von Josip Freudenreich, privaten Schauspielunterricht bei Dimitrija Demeter zu nehmen.","After medical treatment, Strozzi started taking private acting lessons from Dimitrija Demeter, as recommended by Josip Freudenreich.","After medical treatment, Strozzi, on the recommendation of Josip Freudenreich, began taking private acting lessons from Dimitrija Demeter.","Strozzi started taking private acting lessons with Dimitrija Demeter after a medical treatment, as recommended by Josip Freudenreich.","After medical taking private acting lessons from Dimitrija Demeter, as recommended by Josip Freudenreich.","After medical on the recommendation of Josip Freudenreich, began taking private acting lessons from Dimitrija Demeter."
drop,5314,Bis zum Aufkommen der elektronischen und digitalen Videotechnik war die Massenproduktion von Pornofilmen direkt mit der kommerziellen Filmindustrie verbunden.,"Until the advent of electronic and digital video technology, the mass production of pornographic films was tied directly to the mainstream film industry.","Until the advent of electronic and digital video technology, the mass production of pornographic films was directly linked to the commercial film industry.","Until the advent of electronic and digital video technology, the mass production of pornographic films was directly tied to the main film industry.","And Digital Video technology, the mass production of pornographic films was tied directly to the mainstream film industry.","And Digital Video technology, the mass production of pornographic films was directly linked to the commercial film industry."
drop,5874,Nach den 1970er Jahren verlegte er sich auf scheinbar traditionelle Landschaften und dekonstuierte die Konventionen der romantischen Malerei.,"After the mid 1970s, he turned to seemingly traditional landscapes and deconstructed the conventions of romantic painting.",After the 1970s he shifted to seemingly traditional landscapes and deconstructed the conventions of Romantic painting.,"After the mid 1970s he turned to seemingly traditional landscapes, deconstructing the conventions of romantic painting.",After he turned to seemingly traditional landscapes and Deconstructed the conventions of romantic painting.,After the to seemingly traditional landscapes and Deconstructed the conventions of romantic painting.
drop,1366,Als Nächstes tauchte Iyer im Kannada-Film „Jaggu Dada“ mit dem Schauspieler Darshan auf.,Next appeared Iyer in the Kannada - film ``Jaggu Dada ''with the actor Darshan.,Iyer next appeared in the Kannada film Jaggu Dada with actor Darshan.,Iyer next appeared in the Kannada film ``Jaggu Dada ''with actor Darshan.,"In the Kannada - film ""Jaggu Dada ""with the actor Darshan.",Iyer next Kannada film Jaggu Dada with actor Darshan.
drop,4115,"Die Meisterschaft 2007 fand zwischen dem 21. und dem 28. Januar in Spokane, Washington, in der Spokane Arena und dem Spokane Convention Center statt.","The 2007 championship took place between 21 and 28 January in Spokane, Washington, in the Spokane Arena and the Spokane Convention Center.","The 2007 championship was held in Spokane, Washington between January 21 and 28 at the Spokane Arena and Spokane Convention Center.","The 2007 championships took place from 21 to 28 January in Spokane, Washington in the Spokane Convention Center and the Spokane Arena.","The 2007 championship took January in Spokane, Washington, in the Spokane arena and the Spokane convention center.",The 2007 championship Washington between January 21 and 28 at the Spokane arena and Spokane convention center.
drop,6949,"Der erste Track „Every Morning“, ist die akustische Gitarrenversion des letzten Titels „Morning“.","The first track, ``Every Morning ''is the acoustic guitar version of the last track`` Morning''.","The first track ""Every Morning"" is the acoustic guitar version of the last track ""Morning"".",The first Every Morning ``track is the acoustic guitar version of the last track ''Morning``.,"""every morning ""is the acoustic guitar version of the last track ""morning "".","The first ""is the acoustic guitar version of the last track ""morning ""."
drop,3625,Ihr Status als Satellitenstadt des Klang-Tals steht im Zusammenhang mit ihrer Lage im Herzen von Kuala Lumpur in Malaysia.,Its status as a satellite town of Klang Valley is tied to its location in the heart of Kuala Lumpur in Malaysia.,"Its status as a Klang Valley satellite city is related to its location in the heart of Kuala Lumpur, Malaysia.","Its status as a satellite town of the Klang Valley is connected to its location in the heart of Kuala Lumpur, Malaysia.",Town of Klang Valley is tied to its location in the heart of Kuala Lumpur in Malaysia.,"Its status satellite city is related to its location in the heart of Kuala Lumpur, Malaysia."
drop,7191,"Zum Strafverfolger wurde er 1824 in Williams County, 1826 in Seneca County und 1827 in Sandusky County ernannt.","He was appointed accuser attorney in 1824 for Williams County, 1826 for Seneca County, and Sandusky County in 1827.","He was appointed prosecutor in 1824 in Williams County, 1826 in Seneca County and 1827 in Sandusky County.","He was appointed prosecuting attorney for Williams County in 1824, for Seneca County in 1826 and for Sandusky County in 1827.","He was appointed for Williams County, 1826 for Seneca County, and SANDUSKY county in 1827.","He 1824 in Williams County, 1826 in Seneca County and 1827 in SANDUSKY County."
drop,2234,"Diese Art gehört heute zur Familie der Eidechsen, bekannt als Iguanidae, Unterfamilie Polychrotinae, und ist nicht mehr in der derzeit ungültigen Familie, Polychrotidae, zu finden.","This species is now in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the currently invalid family, polychrotidae.","This species is now a member of the lizard family known as Iguanidae, subfamily Polychrotinae and is no longer found in the currently invalid family, Polychrotidae.","This genus is now in the family of lizards known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the presently invalid family, Polychrotidae.","This species is now in as Iguanidae, Subfamily Polychrotinae, and is no longer classified in the currently invalid family, Polychrotidae.","This species lizard family known as Iguanidae, Subfamily Polychrotinae and is no longer found in the currently invalid family, Polychrotidae."
drop,3319,"Im November 1989 wurde Delaney Mitglied des New York Stock Exchange und Senior Managing Director bei Henderson Brothers, Inc. und Bear Wagner.","In November 1989, Delaney became a member of the New York Stock Exchange and was senior managing director with Henderson Brothers, Inc. and Bear Wagner.","In November 1989, Delaney became a member of the New York Stock Exchange and a senior managing director at Henderson Brothers, Inc. and Bear Wagner.","In November 1989, Delaney became a member of the New York Stock Exchange and was a Senior Managing Director at Henderson Brothers, Inc., and Bear Wagner.","In November 1989 the New York Stock Exchange and was senior managing director with Henderson Brothers, Inc. and bear Wagner.","In November 1989, Delaney York Stock Exchange and a senior managing director at Henderson Brothers, Inc. and bear Wagner."
drop,3870,Taisuke Sawachika arbeitete mit dem Gitarristen und langjährigen Mitarbeiter Kudo am Song „Dose Nara“.,Taisuke Sawachika worked with the guitarist and longtime collaborator Kudo on song ``Dose Nara ''.,"Taisuke Sawachika collaborated with guitarist and longtime collaborator Kudo on the song ""Dose Nara"".",Taisuke Sawachika worked with guitarist and longtime collaborator Kudo on the song ``Dōse Nara ''.,"With the guitarist and longtime collaborator Kudo on song ""dose Nara "".","Taisuke Sawachika and longtime collaborator Kudo on the song ""dose Nara ""."
drop,889,"Flavia Gleske, besser bekannt als Flavia Alejandra Gleske Fajin (geboren am 15. Mai 1978) ist eine venezolanische Schauspielerin und Modell.","Flavia Gleske, better known as Flavia Alejandra Gleske Fajin (born 15 May 1978) is a Venezuelan actress and model.","Flavia Gleske, better known as Flavia Alejandra Gleske Fajin (born May 15, 1978) is a Venezuelan actress and model.","Flavia Gleske, better known as Flavia Alejandra Gleske Fajin (born 15 May 1978) is a Venezuelan actress.",Flavia Flavia Alejandra Gleske Fajin (born 15 may 1978) is a Venezuelan actress and model.,"Flavia Gleske, Gleske Fajin (born May 15, 1978) is a Venezuelan actress and model."
drop,7444,"Nourhan Manougian, der armenische Patriarch von Jerusalem, erklärte, dass Armenier als „Bürger dritter Klasse“ behandelt werden.","Nourhan Manougian, the Armenian Patriarch of Jerusalem, stated that Armenians are treated as ``third-class citizens. ''","Nourhan Manougian, the Armenian Patriarch of Jerusalem, stated that Armenians are treated as ""third class citizens"".","The Armenian Patriarch of Jerusalem, Nourhan Manougian, said that Armenians are being treated as ''third-class citizens.","Nourhan Manougian of Jerusalem, stated that Armenians are treated as ""Third-Class citizens . ""","Armenian Patriarch of Jerusalem, stated that Armenians are treated as ""third class citizens ""."
drop,6768,"Die Band gründete sich 1999 in Dunwoody, Georgia, nachdem Gitarrist Cole Alexander und Bassist Jared Willey die Renegades und Gitarrist Ben Eberbaugh die Reruns verlassen hatten.","The band formed in 1999 in Dunwoody, Georgia after guitarist Cole Alexander and bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.","The band formed in Dunwoody, Georgia in 1999 after guitarist Cole Alexander and bassist Jared Willey left the Renegades and guitarist Ben Eberbaugh left the Reruns.","The band was founded in Dunwoody, Georgia in 1999, after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.","The, Georgia after guitarist Cole Alexander and Bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.",The in 1999 after guitarist Cole Alexander and Bassist Jared Willey left the Renegades and guitarist Ben Eberbaugh left the Reruns.
drop,4417,"William Llewelyn Williams, bekannt als Llewelyn Williams (10. März 1867-22. April 1922), war ein walisischer Journalist, Anwalt und radikaler Politiker der Liberalen Partei.","William Llewelyn Williams known as Llewelyn Williams (10 March 1867 -- 22 April 1922), was a Welsh journalist, lawyer and radical Liberal Party politician.","William Llewelyn Williams, known as Llewelyn Williams (10 March 1867 – 22 April 1922), was a Welsh journalist, lawyer and radical Liberal Party politician.","William Williams, known as Llewelyn Williams (March 10, 1867 -- April 22, 1922), was a Welsh journalist, lawyer, and radical Liberal party politician.","William (10 March 1867--22 April 1922), was a Welsh journalist, lawyer and radical liberal party politician.","William Llewelyn Williams 10 March 1867 – 22 April 1922), was a Welsh journalist, lawyer and radical liberal party politician."
drop,4889,"Bis zum Aufkommen der pornografischen Videotechnik, war die Massenproduktion von elektronischen und digitalen Filmen   direkt mit der kommerziellen Filmindustrie verbunden.","Until the advent of pornographic video technology, the mass production of electronic and digital films was tied directly to the mainstream film industry.","Until the advent of pornographic video technology, the mass production of electronic and digital films was directly linked to the commercial film industry.",The mass production of electronic and digital films was linked directly to the established film industry until the advent of pornographic video technology.,"Video technology, the mass production of electronic and Digital films was tied directly to the mainstream film industry.",Until the advent of mass production of electronic and Digital films was directly linked to the commercial film industry.
drop,6613,"Ein lang erwartetes Charakteristikum einer Theorie der Quantengravitation ist, dass sie keine Singularitäten oder Ereignishorizonte aufweist und somit schwarze Löcher keine echten Artefakte wären.",A much anticipated feature of a theory of quantum gravity is that it will not feature singularities or event horizons and thus black holes would not be real artifacts.,"A long-awaited characteristic of a theory of quantum gravity is that it has no singularities or event horizons, and thus black holes would not be true artifacts.","A much anticipated feature of a theory of quantum gravity is that it will have no singularities or event horizons, and thus black holes would not be real artifacts.",Theory of Quantum gravity is that it will not feature Singularities or event horizons and thus black holes would not be real artifacts.,"A long-awaited characteristic of that it has no Singularities or event horizons, and thus black holes would not be true artifacts."
drop,4808,"Ashte ist ein Dorf in Distrikt Palghar von Maharashtra, Indien. Es liegt in Dahanu Taluka.","Ashte is a village in the Palghar district of Maharashtra, India It is located in Dahanu Taluka.","Ashte is a village in Palghar District of Maharashtra, India. It is located in Dahanu Taluka.","Ashte is a village in the Palghar district of Maharashtra, India. It is located in the Dahanu taluka.","Ashte is a District of Maharashtra, India it is located in Dahanu Taluka.","Ashte Palghar District of Maharashtra, India . It is located in Dahanu Taluka."
drop,5567,"Diese waren im Vereinigten Königreich weit verbreitet, aber relativ selten in Europa, jedenfalls für große Lokomotiven.","These were common in the United Kingdom, but relatively rare in Europe, at least for large locomotives.","These were common in the UK but relatively rare in Europe, at least for large locomotives.","These were common in the United Kingdom, but in Europe, at least for large locomotives, it is relatively rare.","These were Kingdom, but relatively rare in Europe, at least for large locomotives.","The UK but relatively rare in Europe, at least for large locomotives."
drop,7799,Der Film wurde von Rajiv Menon aufgenommen und von A. Sreekar Prasad bearbeitet.,The movie was photographed by Rajiv Menon and edited by A. Sreekar Prasad.,The film was recorded by Rajiv Menon and edited by A. Sreekar Prasad.,The film was photographed by Rajiv Menon and edited by A. Sreekar Prasad.,Photographed by Rajiv Menon and edited by A. Sreekar Prasad.,The film Rajiv Menon and edited by A. Sreekar Prasad.
drop,3698,Schliemann erkannte fünf Schächte und legte sie  als das von Pausanias erwähnte Grab frei.,Schliemann recognized five shafts and cleared them as the graves mentioned by Pausanias.,Schliemann identified five shafts and uncovered them as the tomb mentioned by Pausanias.,Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias.,Shafts and cleared them as the graves mentioned by Pausanias.,Schliemann and uncovered them as the tomb mentioned by Pausanias.
drop,4961,"Es gibt einige moderne Variationen, aus denen das moderne „Suikinkutsu” besteht. Die Liste unten zeigt einige Möglichkeiten für das traditionelle „Suikinkutsu”.","There are a number of modern variations that make up the modern Suikinkutsu ``, and the list below shows some of the possibilities for traditional ''Suikinkutsu``.","There are some modern variations that make up modern ""suikinkutsu."" The list below shows some possibilities for the traditional ""suikinkutsu"".",There are a number of modern variations that form the modern ``suikinkutsu ''. The list below shows some of the possibilities for traditional`` suikinkutsu''.,"There that make up the modern Suikinkutsu "", and the list below shows some of the possibilities for traditional ""Suikinkutsu "".","There are up modern ""Suikinkutsu . ""the list below shows some possibilities for the traditional ""Suikinkutsu ""."
drop,1080,Silberazid wird wegen seines hohen Preises zwar selten aber manchmal immer noch verwendet.,"Silver azide is still used very rarely, but sometimes due to its high price.","Silver azide is rarely, but sometimes still used because of its high price.","Silver Azid is sometimes still used, but very rarely due to its high price.","Silver used very rarely, but sometimes due to its high price.",Silver Azide but sometimes still used because of its high price.
drop,3044,"Der Linguist kann neue Sätze bilden und eine Übersetzung manuell erstellen, indem er analytische Hypothesen nutzt.",Using the analytical hypotheses the linguist can form new sentences and create a translation manual.,The linguist can create new sentences and create a translation manually using analytical hypotheses.,The linguist can use the analytical hypotheses to form new sentences and create a translation manual.,Using the linguist can form new sentences and create a translation manual.,The new sentences and create a translation manually using Analytical hypotheses.
drop,5264,Madu Kalas ist ein Dorf und Gewerkschaftsrat von Jhelum Tehsil in der punjabischen Provinz Pakistan. Es ist Teil des Bezirks Jhelum.,Madu Kalas is a village and union council of Jhelum Tehsil in the Punjab Province of Pakistan. It is part of Jhelum District.,Madu Kalas is a village and union council of Jhelum Tehsil in the Punjabi province of Pakistan. It is part of the Jhelum District.,Madu Kalas is a village and union council of Jhelum Tehsil in Pakistan's Punjab province and is part of the Jhelum district.,Madu Kalas Council of Jhelum Tehsil in the Punjab province of Pakistan . It is part of Jhelum district.,Madu Kalas is a Jhelum Tehsil in the Punjabi province of Pakistan . It is part of the Jhelum district.
drop,4929,Nadia Lutfi (geboren am 3. Januar 1938 in Paula Mohamed Mostafa Shafiq) ist eine ägyptische Schauspielerin im Ruhestand.,"Nadia Lutfi (born January 3, 1938 in Paula Mohamed Mostafa Shafiq) is a retired Egyptian actress.","Nadia Lutfi (born Paula Mohamed Mostafa Shafiq on January 3, 1938) is a retired Egyptian actress.",Nadia Lutfi (born Paula Mohamed Mostafa Shafiq; 3 January 1938) is a retired Egyptian actress.,Nadia Lutfi (1938 in Paula Mohamed Mostafa Shafiq) is a retired Egyptian actress.,"Nadia Mohamed Mostafa Shafiq on January 3, 1938) is a retired Egyptian actress."
drop,3300,Die verlassene Methodisten-Kirche ist einer der wenigen Backsteinbauten in Upsall.,The abandoned methodist chapel is one of the few brick buildings in Upsall.,The abandoned Methodist Church is one of the few brick buildings in Upsall.,The abandoned Methodist chapel is one of the few brick-built buildings in Upsall.,The is one of the few brick buildings in Upsall.,The abandoned one of the few brick buildings in Upsall.
drop,6509,"Jonas Björkman und Fabrice Santoro gewannen im Finale mit 6:2 , 6:4 gegen Martin Damm und Radek Štěpánek.","Jonas Björkman and Fabrice Santoro won 6-2, 6-4 against Martin Damm and Radek Štěpánek in the finals.","Jonas Björkman and Fabrice Santoro won the final 6-2, 6-4 against Martin Damm and Radek Štěpánek.","Jonas Björkman and Fabrice Santoro won in the final 6 - 2, 6 - 4, against Martin Damm and Radek Štěpánek.","Jonas won 6-2, 6-4 against Martin Damm and Radek Štěpánek in the Finals.","Santoro won the final 6-2, 6-4 against Martin Damm and Radek Štěpánek."
