error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
drop,3765,"Quiconque regarde doit avoir l'impression que l'école est un corps continu, une seule rangée.","Anyone who watches should have the impression that the school is a continuous body, a single row.","Anyone watching must have the impression that the school is a continuous body, a single row.","Anyone watching should have the impression that the school is a continuous body, a single row.","Anyone who watches that the school is a continuous body, a single row.","Anyone watching must the school is a continuous body, a single row."
drop,1699,"Les loyalistes avaient campé sur la rive ouest de la rivière Catawba, tandis que l'armée du Général Charles Cornwalli campait sur la rive est.","The loyalists had camped on the west side of the Catawba River, while the army of General Charles Cornwalli camped on the east side.","The loyalists had camped on the west bank of the Catawba River, while General Charles Cornwalli's army camped on the east bank.",The Loyalists had camped on the west side of the Catawba River while General Charles Cornwalli's army were camped on the east side.,"The West side of the Catawba River, while the Army of General Charles Cornwalli camped on the East side.","The loyalists had of the Catawba River, while General Charles Cornwalli's Army camped on the East bank."
drop,2094,"Il collabora avec des architectes contemporains comme Francesco Grimaldi, Bartolomeo Picchiatti et Giovan Giacomo Di Conforto.","He collaborated with contemporary architects such as Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He collaborated with contemporary architects like Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He worked together with contemporary architects such as Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He collaborated as Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto.","He architects like Francesco Grimaldi, Bartolomeo Picchiatti and Giovan Giacomo Di Conforto."
drop,2102,"Selon le Bureau du recensement des États-Unis, Southport a une superficie totale de laquelle est terre et , ou 0,91%, est de l'eau.","According to the United States Census Bureau, Southport has a total area of which is land and, or 0.91%, is water.","According to the United States Census Bureau, Southport has a total area of ​​which is land and , or 0.91%, is water.","According to the United States Census Bureau, Southport has a total area of land and, or 0.91%, is water.","According Bureau, Southport has a total area of which is land and, or 0.91%, is water.","According to the United has a total area of ​​Which is land and, or 0.91%, is water."
drop,3338,"Lorsqu'on lui a demandé comment prononcer son nom, il a répondu au "" Literary Digest "" : "" Mon nom se prononce comme s'il s'écrivait ' ear ' ; en-house '. ""","Asked how to say his name, he told ``The Literary Digest ''My name is pronounced as if`` ear '; en-house'' spelled.","When asked how to pronounce his name, he told the 'Literary Digest': ""My name is pronounced as if it were spelled 'ear'; in-house'.""","Asked how to say his name, he told ``The Literary Digest`` My name is pronounced as if spelled ''ear'en-house ``.''","Asked how to say the literary Digest ""my name is pronounced as if ""ear'; En-House ""spelled.","When asked how to pronounce 'Literary Digest': ""my name is pronounced as if it were spelled 'Ear'; in-house' . """
drop,3132,"En 2012, Adrian Belew sortit ""Treehouse"", son sixième enregistrement solo, produit à Nashville, dans le Tennessee par le musicien Ned Evett.","In 2012, Adrian Belew released ``Treehouse '', his sixth solo record, produced in Nashville Tennessee by musician Ned Evett.","In 2012, Adrian Belew released ""Treehouse"", his sixth solo recording, produced in Nashville, Tennessee by musician Ned Evett.","In 2012, Adrian Belew ``Treehouse ''released his sixth solo record, produced in Nashville Tennessee by musician Ned Evett.","In ""Treehouse "", his sixth solo record, produced in Nashville Tennessee by musician Ned Evett.","In ""Treehouse "", his sixth solo recording, produced in Nashville, Tennessee by musician Ned Evett."
drop,618,"Il se trouve 20 miles au nord-ouest de Roanoke, Virginie et à environ deux miles au sud-est de Glasgow, Virginie.","It is 20 miles northwest of Roanoke, Virginia and about two miles southeast of Glasgow, Virginia.","It lies 20 miles northwest of Roanoke, Virginia and approximately two miles southeast of Glasgow, Virginia.","It is 20 miles northwest of Roanoke, Virginia and about two miles southeast from Glasgow, Virginia.","Northwest of Roanoke, Virginia and about two miles southeast of Glasgow, Virginia.","It lies 20, Virginia and approximately two miles southeast of Glasgow, Virginia."
drop,5038,"Doris, Dūris, ou Dûris, approximativement Duris et aussi connu par son orthographe française Douris, est un village situé officiellement.","Doris, Dūris, or Dûris, approximately Duris and also known by its French spelling Douris, is a village located formally.","Doris, Dūris, or Dûris, approximately Duris and also known by its French spelling Douris, is an officially located village.","approximately Doris, Duris, or Dûris, about Duris and also known by its French spelling Douris, is a village formally located.","Doris, approximately Duris and also known by its French spelling Douris, is a village located formally.","Doris, Dūris Duris and also known by its French spelling Douris, is an officially located village."
drop,4289,Elle est la veuve de Jake Paltrow et la mère de l'actrice Gwyneth Paltrow et du réalisateur Bruce Paltrow.,She is the widow of Jake Paltrow and the mother to actress Gwyneth Paltrow and director Bruce Paltrow.,She is the widow of Jake Paltrow and the mother of actress Gwyneth Paltrow and director Bruce Paltrow.,She is the widow of Jake Paltrow and the mother of actress Gwyneth Paltrow and director Bruce Paltrow.,She Jake Paltrow and the mother to actress Gwyneth Paltrow and director Bruce Paltrow.,She Jake Paltrow and the mother of actress Gwyneth Paltrow and director Bruce Paltrow.
drop,4774,"43 personnes furent sauvées, 40 secourues dans des canots de sauvetage et trois par le ""Delaware"".","43 people were saved, 40 were rescued in the lifeboats and three by the ``Delaware ''.","43 people were saved, 40 rescued in lifeboats and three by the ""Delaware"".","43 people were rescued, 40 in the lifeboats and three saved by the ``Delaware ''.","43 people were rescued in the lifeboats and three by the ""Delaware "".","43 people 40 rescued in lifeboats and three by the ""Delaware ""."
drop,4105,Le diocèse catholique romain de Lugazi est un diocèse situé dans la ville de Lugazi dans la province ecclésiastique d'Ouganda à Kampala.,"The Roman Catholic Diocese of Lugazi is a diocese, located in the city of Lugazi in the Ecclesiastical province of Uganda in Kampala.",The Roman Catholic Diocese of Lugazi is a diocese located in the town of Lugazi in the Ecclesiastical Province of Uganda in Kampala.,The Roman - Catholic diocese of Lugazi is a diocese located in the city of Lugazi in the province of Uganda in Kampala.,"The Roman Catholic diocese, located in the city of Lugazi in the ecclesiastical province of Uganda in Kampala.",The is a diocese located in the town of Lugazi in the ecclesiastical province of Uganda in Kampala.
drop,692,"En 1291, Mahaut épousa le comte de Bourgogne, Otton IV , qui était la mère de trois enfants, dont deux filles qui épousèrent les rois de France.","In 1291, Mahaut married the Count of Burgundy, Otto IV, who was mother of three children, including two girls who married kings of France.","In 1291 Mahaut married the Count of Burgundy, Otton IV, who was the mother of three children, including two daughters who married the kings of France.","In 1291, Mahaut married Otto IV, Count of Burgundy. She became the mother of three children, including two girls who married kings of France.","In of Burgundy, Otto IV, who was mother of three children, including two girls who married Kings of France.","In 1291 Mahaut married the, who was the mother of three children, including two daughters who married the Kings of France."
drop,1914,"Brough and Shatton est une paroisse civile de Hope Valley, dans le district de High Peak du Derbyshire, Angleterre.","Brough and Shatton is a civil parish in Hope Valley in the High Peak district of Derbyshire, England.","Brough and Shatton is a civil parish in Hope Valley, in the High Peak district of Derbyshire, England.",Brough and Shatton is a municipality in Hope Valley in the Derbyshire High Peak district of England.,"A civil parish in hope Valley in the high peak District of Derbyshire, England.","Brough civil parish in hope Valley, in the high peak District of Derbyshire, England."
drop,7007,"Vermont est bordé au nord de Mitcham, à l'ouest par Nunawading et Forest Hill, au sud par Vermont et à l'est par Wantirna et Ringwood.","Vermont is bordered to the north of Mitcham, to the west by Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood.","Vermont is bordered to the north by Mitcham, to the west by Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood.","Vermont is bordered by Mitcham to the north, Nunawading and Forest Hill to the west, Vermont South to the south and Wantirna and Ringwood to the east.","Vermont Mitcham, to the West by Nunawading and forest Hill, to the South by Vermont and to the East by Wantirna and Ringwood.","By Mitcham, to the West by Nunawading and forest Hill, to the South by Vermont and to the East by Wantirna and Ringwood."
drop,157,""" T "" est similaire à une matrice dont les entrées canoniques se trouvent sur la super-diagonale, sous la forme de Jordan non nulle uniquement.","``T ''is similar to a matrix whose canonical entries are on the superdiagonal, by the Jordan only non-zero form.","""T"" is similar to a matrix whose canonical entries lie on the super-diagonal, in the non-zero Jordan form only.",``T ''is similar to a matrix whose canonical entries are on the superdiagonal form of the Jordan non-zero.,"To a Matrix whose Canonical entries are on the Superdiagonal, by the Jordan only Non-Zero form.","""t Matrix whose Canonical entries lie on the Super-Diagonal, in the Non-Zero Jordan form only."
drop,3372,"Après avoir encouragé le renforcement de l'Afrique du Nord, elle retourna à Oran le 18 août pour préparer l'invasion de l'Italie, pour laquelle elle s'embarqua le 5 septembre.","After promoting reinforcements from North Africa, on August 18, she returned to Oran to prepare for the invasion of Italy, for which she sailed on September 5.","After encouraging the strengthening of North Africa, she returned to Oran on 18 August to prepare for the invasion of Italy, for which she embarked on 5 September.","After ferrying reinforcements from North Africa, she returned to Oran 18 August to prepare for the invasion of Italy itself, for which she sailed 5 September.","After promoting August 18, she returned to Oran to prepare for the invasion of Italy, for which she sailed on September 5.","After encouraging the returned to Oran on 18 August to prepare for the invasion of Italy, for which she embarked on 5 September."
drop,3708,"Parmi les chansons connues et souvent écrites figure ""The Hartlepool Monkey"", demandé par Alan Wilkinson, un membre initial du groupe.","Known and often written songs include ``The Hartlepool Monkey '', requested by Alan Wilkinson, an early member of the band.","Among the known and often written songs is ""The Hartlepool Monkey"", requested by Alan Wilkinson, an initial member of the group.","Well known, and often written songs include ``The Hartlepool Monkey ''requested by Alan Wilkinson, an early member of the band.","Known ""the Hartlepool monkey "", requested by Alan Wilkinson, an early member of the band.","Among the known and the Hartlepool monkey "", requested by Alan Wilkinson, an initial member of the group."
drop,2137,Jools Holland et McEwen ont divorcé en 1995 et elle a épousé depuis le musicien Ned Lambton.,Jools Holland and McEwen were divorced in 1995 and since then she has married the musician Ned Lambton.,Jools Holland and McEwen divorced in 1995 and she has since married musician Ned Lambton.,"Jools Holland and McEwen divorced in 1995. She has since married the musician, Ned Lambton.",Were divorced in 1995 and since then she has married the musician Ned Lambton.,Jools divorced in 1995 and she has since married musician Ned Lambton.
drop,4674,"Lovey et Dude Romeo de Green Bay Wisconsin ont publié de nombreux articles en ligne et sur YouTube. Vidéos de puli priant. Originaire de Pittsburgh, Pennsylvanie.",Lovey and Dude Romeo of Green Bay Wisconsin have published extensively online and in YouTube - Videos Puli PrayingOriginally from Pittsburgh Pennsylvania.,"Lovey and Dude Romeo from Green Bay Wisconsin have published numerous articles online and on YouTube. Videos of praying puli. Originally from Pittsburgh, Pennsylvania.",Lovey and Dude Romeo of Green Bay Wisconsin have appeared extensively online and in YouTube videos Puli PrayingOriginally from Pittsburgh Pennsylvania.,Lovey and Dude Romeo published extensively Online and in Youtube - videos Puli Prayingoriginally from Pittsburgh Pennsylvania.,"Lovey Wisconsin have published numerous articles Online and on Youtube . videos of praying Puli . originally from Pittsburgh, Pennsylvania."
drop,2460,"Alors que le 33e Groupe de chasseurs était inactif, il a été fusionné avec le 33e Groupe tactique en un 33e Groupe de chasseurs tactiques.","While the 33d Fighter Group was inactive, it was merged with the 33d Tactical Group as a 33d Tactical Fighter Group.","While the 33rd Fighter Group was inactive, it was merged with the 33rd Tactical Group into a 33rd Tactical Fighter Group.","While the 33d Fighter Group was inactive, it was consolidated with the 33d Tactical Group as the 33d Tactical Fighter Group.",While the 33d it was merged with the 33d tactical group as a 33d tactical fighter group.,While the 33Rd it was merged with the 33Rd tactical group into a 33Rd tactical fighter group.
drop,7769,Une autre façon de réguler la population de cerfs consiste à contrôler le taux de natalité.,Another way to regulate the population of deer is to control the birth rate.,Another way to regulate the deer population is to control the birth rate.,Another way to regulate the population of deer is to control the fertility rate.,Another the population of Deer is to control the birth rate.,Regulate the deer population is to control the birth rate.
drop,271,Katz est née en Suède en 1947 et a déménagé à New York à l'âge de 1 an.,Katz was born in Sweden in 1947 and moved to New York City at the age of 1.,Katz was born in Sweden in 1947 and moved to New York when she was 1 year old.,Katz was born in 1947 in Sweden and moved to New York at the age of one.,Katz was born and moved to New York City at the age of 1.,Sweden in 1947 and moved to New York when she was 1 year old.
drop,3131,"Wright a quitté Chapel Hill, NC pour New York.","Wright moved from Chapel Hill, NC to New York City.","Wright left Chapel Hill, NC for New York.","Wright moved from Chapel Hill, NC to New York.","From Chapel Hill, NC to New York City.","Chapel Hill, NC for New York."
drop,7349,"La salle de music-hall a tout d'abord été importée de Londres vers Paris en 1862 et est devenue extrêmement populaire avec des danseurs, musiciens, acrobates, magiciens et animaux dressés.","The music hall hall was first imported to Paris from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","The music hall was first brought from London to Paris in 1862 and became hugely popular with dancers, musicians, acrobats, magicians and trained animals.","The music hall was first imported from London to Paris in 1862 and became enormously popular with dancers, singers, acrobats and wizards trained animals.","The music hall from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","The music hall Paris in 1862 and became hugely popular with dancers, musicians, acrobats, magicians and trained animals."
drop,2175,"Ils ont 13 épines anales douces, 11 à 13 nageoires dorsales molles, 2 épines dorsales et 11 à 13 nageoires anales.","They have 13 anal soft spines, 11 to 13 dorsal soft rays, 2 back spines and 11 to 13 anal rays.","They have 13 soft anal spines, 11-13 soft dorsal fins, 2 dorsal spines, and 11-13 anal fins.","They have 13 anal soft spines, 11 to 13 dorsal soft rays, 2 dorsal spines, and 11 to 13 anal rays.","They have 13 to 13 Dorsal soft rays, 2 back Spines and 11 to 13 Anal rays.","Anal Spines, 11-13 soft Dorsal fins, 2 Dorsal Spines, and 11-13 Anal fins."
drop,2248,"Les nations de la Macédoine, du Kenya, de l'Azerbaïdjan, de l'Uruguay et du Venezuela ont participé à leurs premiers Jeux olympiques d'hiver.","The nations Macedonia, Kenya, Azerbaijan, Uruguay and Venezuela participated in their first Winter Olympic Games.","The nations of Macedonia, Kenya, Azerbaijan, Uruguay and Venezuela participated in their first Winter Olympics.","The nations of Azerbaijan, Kenya, Macedonia, Uruguay and Venezuela participated in their first Olympic Winter Games.","The nations Azerbaijan, Uruguay and Venezuela participated in their first winter Olympic games.","The Kenya, Azerbaijan, Uruguay and Venezuela participated in their first winter Olympics."
drop,3809,"Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod et Ruth Wijdenbosch comptent parmi les femmes influentes du Suriname.","Among the prominent women of Suriname are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch.","Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch are among Suriname's influential women.","Among Suriname's prominent women are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch.","Among the prominent Simons, Marijke Djwalapersad, Elisabeth SAMSON, Cynthia McLeod, and Ruth Wijdenbosch.","Jennifer Simons, SAMSON, Cynthia McLeod and Ruth Wijdenbosch are among Suriname's influential women."
drop,4529,"Toutefois, Madonna, Prince et Michael Jackson ont été des influences sur l'album.","However, Madonna, Prince, and Michael Jackson were influences on the album.","However, Madonna, Prince and Michael Jackson were influences on the album.","Madonna, Prince and Michael Jackson, however, were influenced on the album.",", Prince, and Michael Jackson were influences on the album.",", Prince and Michael Jackson were influences on the album."
drop,2416,Il joua au football inter comté en senior avec son club local Adrigole et était membre de l'équipe Cork Gaelic dans les années 60 et 70.,He played senior inter-county football with his local club Adrigole and was a member of the Cork Gaelic team in the 1960s and 1970s.,He played senior inter county football with his local club Adrigole and was a member of the Cork Gaelic team in the 1960s and 70s.,He played Senior Intercounty Football with his local club Adrigole and was a member of the Cork Gaelic team in the 1960s and 1970s.,He played senior Inter-County Adrigole and was a member of the cork Gaelic team in the 1960s and 1970s.,He played senior inter Club Adrigole and was a member of the cork Gaelic team in the 1960s and 70s.
drop,375,"Le 9 août, Lloyd fut choisi avec 51,1 % des voix. Andy Burnham se classa second avec 29,1 %.",On 9 August Lloyd was selected with 51.1% of the vote. Andy Burnham placed second with 29.1%.,"On August 9, Lloyd was chosen with 51.1% of the vote. Andy Burnham came second with 29.1%.","Lloyd was elected on 9 August with 51.1% of the vote, Andy Burnham second with 29.1%.",On 9 with 51.1% of the vote . Andy Burnham placed second with 29.1%.,On August 9 with 51.1% of the vote . Andy Burnham came second with 29.1%.
drop,3802,Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée locale de Drew Lobbs et a combattu lors de la bataille de Wilson's Creek en août 1861.,"Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.",Frank James joined a secessionist company recruited for Drew Lobbs' local army and fought in the Battle of Wilson's Creek in August 1861.,"Frank James joined a secessionist company, recruited for the local Drew Lobbs Army and fought in the Battle of Wilson's Creek in August 1861.","Frank James joined a local drew Lobbs Army, and fought at the battle of Wilson's Creek in August 1861.",Frank James joined drew Lobbs' local Army and fought in the battle of Wilson's Creek in August 1861.
drop,971,"McMillanpassa deux ans à la Royal Medical Corp. à Tidworth -- et plus tard à Didcot, où il dirigea un MRS pour les soldats blessés pendant la guerre de Corée.","McMillan spent two years at the Royal Medical Corp. in Tidworth -- and later at Didcot, where he operated an MRS for soldiers injured in Korean War.","McMillan spent two years in the Royal Medical Corps. at Tidworth -- and later at Didcot, where he ran an MRS for wounded soldiers in the Korean War.","McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot, where he ran an MRS for soldiers injured in the Korean War.","Mcmillan spent two years Tidworth--and later at Didcot, where he operated an Mrs for soldiers injured in Korean war.","Mcmillan spent Corps . At Tidworth--and later at Didcot, where he ran an Mrs for wounded soldiers in the Korean war."
drop,4258,"Après avoir quitté la Belgique, il a signé pour trois ans avec Bristol City en Australie mais a dû retourner en Angleterre en raison de problèmes de visa.","After leaving Belgium, he signed for three years with Bristol City in Australia, but had to return to England due to visa problems.",After leaving Belgium he signed for three years with Bristol City in Australia but had to return to England due to visa issues.,After leaving Belgium he signed with Bristol City for three years in Australia but had to return to England due to work visa issues.,"After for three years with Bristol city in Australia, but had to return to England due to Visa problems.",After leaving years with Bristol city in Australia but had to return to England due to Visa issues.
drop,6449,"Michael Eric Reid (Sinjin Van Cleef), un autre étudiant de Hollywood Arts, tombe dans le jacuzzi lors d'un dysfonctionnement d'une machine à surf.","Michael Eric Reid (Sinjin Van Cleef), another student at Hollywood Arts, falls into the jacuzzi, when a surfing machine malfunctions.",Fellow Hollywood Arts student Michael Eric Reid (Sinjin Van Cleef) falls into the hot tub when a surf machine malfunctions.,"Sinjin Van Cleef (Michael Eric Reid), another student at Hollywood Arts, falls into the Jacuzzi when a surfing machine fails.","Michael Eric Reid (another student at Hollywood arts, falls into the Jacuzzi, when a Surfing machine Malfunctions.",Fellow Hollywood arts Sinjin Van Cleef) falls into the hot tub when a surf machine Malfunctions.
drop,7698,"Jürgen Melzer a remporté le titre après avoir battu Michał Przysiężny 6 : 4, 6 : 3 lors de la finale.","Jürgen Melzer won the title after defeating Michał Przysiężny in the final with 6: 4, 6: 3.","Jürgen Melzer won the title after beating Michał Przysiężny 6:4, 6:3 in the final.","Jürgen Melzer won the title after defeating Michał Przysiężny 6 -- 4, 6 -- 3 in the final.","Jürgen Melzer won Michał Przysiężny in the final with 6: 4, 6: 3.","The title after beating Michał Przysiężny 6:4, 6:3 in the final."
drop,4961,"Il y a un certain nombre de variations modernes qui composent le Suikinkutsu moderne et la liste ci-dessous montre certaines des possibilités du "" Suikinkutsu "" traditionnel.","There are a number of modern variations that make up the modern Suikinkutsu ``, and the list below shows some of the possibilities for traditional ''Suikinkutsu``.","There are a number of modern variations that make up modern Suikinkutsu and the list below shows some of the possibilities of traditional ""Suikinkutsu"".",There are a number of modern variations that form the modern ``suikinkutsu ''. The list below shows some of the possibilities for traditional`` suikinkutsu''.,"There are make up the modern Suikinkutsu "", and the list below shows some of the possibilities for traditional ""Suikinkutsu "".","There are a number up modern Suikinkutsu and the list below shows some of the possibilities of traditional ""Suikinkutsu ""."
drop,3911,"Toutefois, lorsque le nouveau gouvernement a changé de bord politique, le plan de Cerdà a été rejeté et lorsque le gouvernement local a organisé un concours de projets, que Cerdà a perdu.","However, when the new government changed political sides, Cerdà's plan was rejected and when the local government held a project competition, which Cerdà lost.","However, when the new government changed political tack, Cerdà's plan was rejected and when the local government held a design competition, which Cerdà lost.","However, when the new government changed political sides, Cerdà's plan was discarded and as the local government held a project competition which Cerdà lost.","Changed political sides, Cerdà's plan was rejected and when the local government held a project competition, which Cerdà lost.","However, when the Cerdà's plan was rejected and when the local government held a design competition, which Cerdà lost."
drop,3926,"Ce festival est aussi l'occasion pour les participants de renouer avec les espoirs et de partager la tradition, dans une région partagée harmonieusement par les Tamouls des deux pays.","This festival also gives the participants an opportunity to renew hopes and share with tradition, in an area shared harmoniously by Tamils from both countries.","This festival is also an opportunity for participants to reconnect with hopes and share tradition, in a region harmoniously shared by the Tamils ​​of the two countries.","This festival also gives participants the opportunity to renew hopes and to share tradition, in an area that is harmoniously shared by Tamils from both countries.","This festival also gives renew hopes and share with tradition, in an area shared harmoniously by Tamils from both countries.","This festival to Reconnect with hopes and share tradition, in a region harmoniously shared by the Tamils ​​Of the two countries."
drop,153,"Les loyalistes campèrent sur la rive ouest de la rivière Catawba, pendant que l'armée du général Charles Cornwalli campa sur la rive est.","The loyalists had camped on the west side of the Catawba River, while the army of General Charles Cornwalli camped on the east side.","The Loyalists camped on the west bank of the Catawba River, while General Charles Cornwalli's army camped on the east bank.","The loyalists were camped on the west side of Catawba River, while the army of General Charles Cornwallis camped on the eastern side.","The West side of the Catawba River, while the Army of General Charles Cornwalli camped on the East side.","West Bank of the Catawba River, while General Charles Cornwalli's Army camped on the East bank."
drop,7615,Le manga a un jeu vidéo sur la Sega Mega Drive avec le même nom au Japon et en Asie.,The manga has a videogame for the Sega Mega Drive with the same name in Japan and Asia.,The manga has a video game on the Sega Mega Drive with the same name in Japan and Asia.,The manga has a video game for the Sega Mega Drive in Japan and Asia with the same name.,The Manga has Sega mega drive with the same name in Japan and Asia.,Video game on the Sega mega drive with the same name in Japan and Asia.
drop,3540,"Le nom ""Alpha"" fut utilisé plus tard en 2005, mais fut utilisé pour une tempête tropicale après que la liste de noms standard soit épuisée.","The name ``Alpha ''was used later in 2005, but it was used for a tropical storm after the standard list of names was exhausted.","The name ""Alpha"" was used later in 2005, but was used for a tropical storm after the list of standard names was exhausted.","The name ``Alpha ''was later used in 2005, but it was used for a tropical storm after the standard list of names became exhausted.","The name ""Alpha, but it was used for a tropical storm after the standard list of names was exhausted.","The name ""Alpha 2005, but was used for a tropical storm after the list of Standard names was exhausted."
drop,4437,"Maurice Cossmann, de nom complet Alexandre Édouard Maurice Cossmann (18 septembre 1850 - 17 mai 1924), était un paléontologue et malacologue français.","Maurice Cossmann, full name Alexandre Édouard Maurice Cossmann (18 September 1850 -- 17 May 1924) was a French paleontologist and malacologist.","Maurice Cossmann, full name Alexandre Édouard Maurice Cossmann (September 18, 1850 - May 17, 1924), was a French paleontologist and malacologist.","Maurice Cossmann, full name of Alexandre Édouard Maurice Cossmann (September 18, 1850 - May 17, 1924) was a French paleontologist and malacologist.","Maurice Cossmann, full (18 September 1850--17 may 1924) was a French Paleontologist and Malacologist.","Maurice Cossmann Cossmann (September 18, 1850 - may 17, 1924), was a French Paleontologist and Malacologist."
drop,4694,Il apparut pour la première fois le 5 mars 2010 et pour la dernière fois le 14 mai 2010.,He first appeared on 5 March 2010 and last appeared on 14 May 2010.,"He first appeared on March 5, 2010 and last appeared on May 14, 2010.","He appeared on March 5, 2010 and last on May 14, 2010.",On 5 March 2010 and last appeared on 14 may 2010.,"He first 5, 2010 and last appeared on May 14, 2010."
drop,1368,"Laurie est un prénom unisexe. Chez les hommes, il peut s'agir d'une forme courte (hypocoristique) de Lawrence ou Laurence.","Laurie is a unisex given name. Among males, it can be a short form (hypocorism) of Lawrence or Laurence.","Laurie is a unisex name. In males, it may be a short (hypocoristic) form of Lawrence or Laurence.",Laurie is a unisex name that can be a short form (hypocorism) of Lawrence or Laurence among males.,"Laurie is a Unisex, it can be a short form (Hypocorism) of Lawrence or Laurence.","Laurie in males, it may be a short (Hypocoristic) form of Lawrence or Laurence."
drop,3268,C'est une utilisation brillante de lumières violettes et de soleil radieux.,It is a brilliant rendering of purple lights and dramatic sunshine.,It's a brilliant use of purple lights and bright sunshine.,It is a brilliant rendition of purple lights and dramatic sunshine.,A brilliant rendering of purple lights and dramatic sunshine.,A brilliant use of purple lights and bright sunshine.
drop,6441,Les deux version européenne et nord américaine son en anglais.,Both the European version and the North American version are in English language.,Both European and North American versions are in English.,Both the North American version and the European version are in English.,Both the the North American version are in English language.,Both North American versions are in English.
drop,5686,Un groupe d'experts international et indépendant a examiné l'impact de l'accident et a conclu que personne n'avait été tué ou empoisonné à la suite de l'accident.,An international independent group of experts examined the impact of the accident and concluded that no one was killed or poisoned as a result of the accident.,"An international, independent panel of experts reviewed the impact of the accident and concluded that no one was killed or poisoned as a result of the accident.",An international independent group of experts studied the impact of the accident and concluded that no one was poisoned or killed as a result of the accident.,An international impact of the accident and concluded that no one was killed or poisoned as a result of the accident.,An international the impact of the accident and concluded that no one was killed or poisoned as a result of the accident.
drop,766,"Dakota City fait partie de la zone statistique métropolitaine de Sioux City, IA -- NE -- SD.","Dakota City is part of the Sioux City, IA -- NE -- SD Metropolitan Statistical Area.","Dakota City is part of the Sioux City, IA--NE--SD Metropolitan Statistical Area.","Dakota City is part of the Metropolitan Statistical Area of Sioux City, IA - NE, SD.","Of the Sioux City, IA--NE--SD metropolitan statistical area.","Dakota the Sioux City, IA--NE--SD metropolitan statistical area."
drop,1081,"En 1999 et 2003, il est devenu champion en salle avec Jarno Jokihaara et Marko Ritola, et en 2003 il est devenu champion de Finlande.","In 1999 and 2003 he became an indoor champion, with Jarno Jokihaara and Marko Ritola, in 2003 he became Finnish champion.","In 1999 and 2003 he became indoor champion with Jarno Jokihaara and Marko Ritola, and in 2003 he became Finnish champion.","He became indoor champion in 1999 and 2003, rivalling with Jarno Jokihaara and Marko Ritola. He also became Finnish champion in 2003.","In 1999 and 2003, with Jarno Jokihaara and Marko Ritola, in 2003 he became Finnish champion.","In 1999 and 2003 Jarno Jokihaara and Marko Ritola, and in 2003 he became Finnish champion."
drop,6566,Le pape proposa en 1980 une solution qui a été acceptée par le Chili et rejetée par l'Argentine.,The Pope proposed in 1980 a solution that was accepted by Chile and rejected by Argentina.,The Pope proposed a solution in 1980 which was accepted by Chile and rejected by Argentina.,The Pope proposed a solution accepted by Chile in 1980 and rejected by Argentina.,The 1980 a solution that was accepted by Chile and rejected by Argentina.,A solution in 1980 which was accepted by Chile and rejected by Argentina.
drop,2342,"Dans son étude de Berlin, trois personnages étaient accrochés au mur : Schopenhauer, Maxwell, Faraday.","In his Berlin study three figures hung on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin study, three figures hung on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin study, three figures hanged on the wall: Schopenhauer, Maxwell, Faraday.","Study three figures hung on the wall: Schopenhauer, Maxwell, Faraday.","In his figures hung on the wall: Schopenhauer, Maxwell, Faraday."
drop,2582,"Billie Jean König a battu Rosalyn Fairbank 6 - 2, 6 - 1.","Billie Jean König defeated Rosalyn Fairbank 6 -- 2, 6 -- 1","Billie Jean Konig defeated Rosalyn Fairbank 6 - 2, 6 - 1.","Billie Jean King defeated Rosalyn Fairbank 6 -- 2, 6 -- 1","Defeated Rosalyn Fairbank 6--2, 6--1","Billie Rosalyn Fairbank 6 - 2, 6 - 1."
