error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
drop,7213,デイビット・I・ウォルシュの最新の伝記作家は、「ウォルシュをダメにするキャンペーンはうまくいった。彼は弁明ができなかったからだ。デイビット・I・ウォルシュはゲイだった」と書いています。,David I. Walsh's most recent biographer writes that ``The campaign to destroy Walsh worked because he could not defend himself... David I. Walsh was gay. '',"David I. Walsh's latest biographer writes, ""The campaign to dismantle Walsh worked because he had no defense. David I. Walsh was gay.""",The recent biographer of David I. Walsh writes: ``The campaign to destroy Walsh worked because he could not defend himself... David I. Walsh was gay.,"Biographer writes that ""the campaign to destroy Walsh worked because he could not defend himself...David I. Walsh was gay . ""","David I. Walsh the campaign to dismantle Walsh worked because he had no defense . David I. Walsh was gay . """
drop,781,2016 年 6 月 21 日、新しい共同司会者として、デビー・マテノプーロスがクリスティーナ・フェラーラの後任になりました。,"On 21 June 2016, Debbie Matenopoulos replaced Cristina Ferrare as his new Cohost.","On June 21, 2016, Debbie Matenopoulos replaced Christina Ferrara as the new co-host.","On June 21, 2016, Debbie Matenopoulos replaced Cristina Ferrare as his new cohost.",On 21 Debbie Matenopoulos replaced Cristina Ferrare as his new Cohost.,"On 2016, Debbie Matenopoulos replaced Christina Ferrara as the new Co-Host."
drop,7007,バーモントは、北はミッチャム、西はナンアワディングとフォレスト・ヒル、南はバーモント、東はワンターナとリングウッドに隣接しています。,"Vermont is bordered to the north of Mitcham, to the west by Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood.","Vermont is bordered by Mitcham to the north, Nunnawading and Forest Hill to the west, Vermont to the south, and Wantana and Ringwood to the east.","Vermont is bordered by Mitcham to the north, Nunawading and Forest Hill to the west, Vermont South to the south and Wantirna and Ringwood to the east.","Of Mitcham, to the West by Nunawading and forest Hill, to the South by Vermont and to the East by Wantirna and Ringwood.","Vermont is bordered by Mitcham forest hill to the West, Vermont to the South, and Wantana and Ringwood to the East."
drop,5038,Doris、Dūris、または Dûris、近似的に Duris は、フランス語のスペル Douris としても知られている公式に存在する村です。,"Doris, Dūris, or Dûris, approximately Duris and also known by its French spelling Douris, is a village located formally.","Doris, Dūris, or Dûris, approximately Duris, is an officially existing village, also known as the French spelling Douris.","approximately Doris, Duris, or Dûris, about Duris and also known by its French spelling Douris, is a village formally located.","Doris, Dūris, and also known by its French spelling Douris, is a village located formally.","Doris, approximately Duris, is an officially existing village, also known as the French spelling Douris."
drop,684,この道はデルフォスの五番街を抜けて西に続きます。,The road continues west through 5th Street as Delphos.,This road continues west through Fifth Avenue in Delphos.,The road continues as Delphos further west through 5th Street.,Continues West through 5th Street as Delphos.,This West through Fifth Avenue in Delphos.
drop,2002,アズーサ太平洋大学のアズーサ キャンパスは、ロサンゼルス北東のサン・ガブリエル・バレーにあります。,"Azusa Pacific University's Azusa Campus is located in San Gabriel Valley, northeast of Los Angeles.",Azusa Pacific University's Azusa campus is located in the San Gabriel Valley northeast of Los Angeles.,"The Azusa Campus at Azusa Pacific University is located in San Gabriel Valley, northeast of Los Angeles.","Azusa campus is located in San Gabriel Valley, northeast of Los Angeles.",Azusa campus is located in the San Gabriel Valley northeast of Los Angeles.
drop,7952,カレン・フィリップスは、演じたスランヌ・ジョーンズのスティーブと交際を始めました。,Karen Phillips began a relationship with Steve of Suranne Jones played.,"Karen Phillips started dating Steve, who played Suranne Jones.",Karen Phillips began a relationship with Steve played by Suranne Jones.,Began a relationship with Steve of Suranne Jones played.,"Karen dating Steve, who played Suranne Jones."
drop,2680,脚本は、ダワンの長年の協力者、アニーズ・バスミーとルミ・ジャフェリーが担当した。,The screenplay was written by Dhawan's longtime collaborator Anees Bazmee and Rumi Jaffery.,"The script was written by Dhawan's longtime collaborators, Annie Basmee and Rumi Jaffery.",The script was written by Dhawan's longtime collaborator Anees Bazmee and Rumi Jaffery.,The screenplay Dhawan's longtime collaborator Anees Bazmee and Rumi Jaffery.,"The by Dhawan's longtime collaborators, Annie Basmee and Rumi Jaffery."
drop,5559,ACVM はグラスゴーを拠点として、エジンバラ、アバディーン、ニューカッスル、マンチェスター、ミルトン・キーンズにオフィスがある。,"ACVM is based in Glasgow and has offices in Edinburgh, Aberdeen, Newcastle, Manchester and Milton Keynes.","Based in Glasgow, ACVM has offices in Edinburgh, Aberdeen, Newcastle, Manchester and Milton Keynes.","ACVM is located in Glasgow and has offices in Edinburgh, Aberdeen, Newcastle, Manchester and Milton Keynes.","Acvm and has offices in Edinburgh, Aberdeen, Newcastle, Manchester and Milton Keynes.","Based in offices in Edinburgh, Aberdeen, Newcastle, Manchester and Milton Keynes."
drop,7076,それはハワイ固有であり、現在の生息域はハワイ島に限られ、カウアイ島とマウイ島では絶滅した。,"It is endemic to Hawaii, where it is now limited to the island of Hawaii and has been extirpated from Kauai and Maui.","It is endemic to Hawaii, its current range is limited to the Big Island of Hawaii, and it is extinct on Kauai and Maui.","It is endemic to Hawaii, where it is now limited to the island of Hawaii and has been exterminated by Kauai and Maui.",It is Endemic is now limited to the island of Hawaii and has been extirpated from Kauai and Maui.,"It is current range is limited to the big island of Hawaii, and it is extinct on Kauai and Maui."
drop,2538,そのリゾートには 7 つのレッドコース、3 つのブルーコース、2 つのブラックコースと 1 つのグリーンコースがある。,"The resort has 7 red pistes, 3 blue pistes, 2 black pistes and one green piste.","The resort has 7 red courses, 3 blue courses, 2 black courses and 1 green course.","The resort has 7 red, 3 blue, 2 black and one green pistes.","The Pistes, 3 blue Pistes, 2 black Pistes and one green Piste.","The courses, 3 blue courses, 2 black courses and 1 green course."
drop,901,Around Sami は、スウェーデンと (かつては) ノルウェーで話されていたサーミ語である。,Around Sami is a Sami language spoken in Sweden and (formerly) in Norway.,Around Sami is the Sami language spoken in Sweden and (formerly) Norway.,Ume Sami is a Sami language spoken in Sweden and (formerly) in Norway.,A SAMI language spoken in Sweden and (formerly) in Norway.,Around SAMI language spoken in Sweden and (formerly) Norway.
drop,5940,フランスの学校の小さな作曲家として、印象主義教会音楽に指揮者としてすばらしい貢献をしました。,"As a small composer in the French school, he made outstanding contributions to Impressionist church music as a conductor.","As a minor composer of the French school, he made a great contribution as a conductor to Impressionist church music.","A minor composer in the French school, as a conductor he made outstanding contributions to Impressionist church music.","As a French school, he made outstanding contributions to impressionist church music as a conductor.","As a French school, he made a great contribution as a conductor to impressionist church music."
drop,5137,彼らは私たちのためにそこへ行って祈り、私たちを楽しませました。,"They were there for us to pray, and they were there to enjoy us.",They went there to pray for us and entertained us.,They were there for us to enjoy and they were there for us to pray.,"They were to pray, and they were there to enjoy us.",There to pray for us and entertained us.
drop,4949,ソロモンが遭遇した悪霊の多くは、ギリシャ、キリスト教、ユダヤ、エジプト、アラブ、その他の流派であった。,"Many of the demons in Solomon's encounters are Greek, Christian, Jewish, Egyptian, Arab, and other traditions.","Many of the demons Solomon encountered were of Greek, Christian, Jewish, Egyptian, Arab, and other denominations.","Many of the demons in Solomon's encounters are of Greek, Egyptian, Jewish, Christian, Arabic, and other traditions.","Many's encounters are Greek, Christian, Jewish, Egyptian, Arab, and other traditions.","Many of the of Greek, Christian, Jewish, Egyptian, Arab, and other denominations."
drop,6068,アメリカ合衆国国勢調査局によると、その町の総面積うちの陸地は「 」、「 」、すなわち 33.45 % は水域である。,"According to the United States Census Bureau, the town has a total area of, of which is land and, or 33.45%, is water.","According to the United States Census Bureau, of the total area of ​​the town, land is `` '', `` '', or 33.45% is water.","According to the United States Census Bureau, the city is a total surface area of which has land and or 33.45%, is water.","According, the town has a total area of, of which is land and, or 33.45%, is water.","According, of the total area of ​​The town, land is """", """", or 33.45% is water."
drop,4694,彼が最初に登場したのは 2010 年 3 月 5 日で、最後に登場したのは 2010 年 5 月 14 日でした。,He first appeared on 5 March 2010 and last appeared on 14 May 2010.,"His first appearance was on March 5, 2010 and his last appearance was on May 14, 2010.","He appeared on March 5, 2010 and last on May 14, 2010.",He first March 2010 and last appeared on 14 may 2010.,"On March 5, 2010 and his last appearance was on May 14, 2010."
drop,4774,43 人が助かり、40 人はライフボート、3 人は ``デラウェア'' で救出されました。,"43 people were saved, 40 were rescued in the lifeboats and three by the ``Delaware ''.","43 were rescued, 40 in lifeboats and 3 in ``Delaware''.","43 people were rescued, 40 in the lifeboats and three saved by the ``Delaware ''.","43 40 were rescued in the lifeboats and three by the ""Delaware "".",", 40 in lifeboats and 3 in ""Delaware ""."
drop,2829,一週間後、彼は同じ市の総合病院に転院した。そこでは彼女が心臓の手術を受け、順調に回復していた。,"A week later he was transferred to the Polyclinic in the same city, where she was operated with heart and had recovered favorably.",A week later he was transferred to a general hospital in the same city. There she underwent heart surgery and was recovering well.,"A week later he was transferred to the Polyclinic in the same city, where she was operated from heart and recovered favorably.","A week later Polyclinic in the same city, where she was operated with heart and had recovered favorably.",A week later he hospital in the same city . There she underwent heart surgery and was recovering well.
drop,5462,Alaja はカスピ海に面する西トルクメニスタンのバルカン州にある小規模な居住地区である。,"Alaja,, is a small populated place in Balkan Province in western Turkmenistan on the Caspian Sea.",Alaja is a small residential district in the Balkan province of western Turkmenistan on the Caspian Sea.,"Alaja, is a small populated place in the Balkan province in western Turkmenistan on the Caspian Sea.",Alaja small populated place in Balkan province in Western Turkmenistan on the Caspian sea.,Alaja district in the Balkan province of Western Turkmenistan on the Caspian sea.
drop,1370,ベルマンは 1931 年 12 月 8 日にルイビルで亡くなり、ルイビルのカルバリー墓地 (ケンタッキー州) に埋葬されました。,"Bellman died on December 8, 1931 in Louisville and is interred at Calvary Cemetery in Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931 and is buried in Calvary Cemetery, Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931, and is buried at the Calvary Cemetery in Louisville, Kentucky.","Bellman, 1931 in Louisville and is interred at Calvary cemetery in Louisville, Kentucky.","Bellman December 8, 1931 and is buried in Calvary cemetery, Louisville, Kentucky."
drop,3046,アフメット・デリアは、1912 年のセルビアの侵略軍に対するアルバニアの抵抗戦争の初期に活動を始めました。,Ahmet Delia became active early during the Albanian war of resistance against the invading Serb army in 1912.,Ahmet Delia began his work early in the Albanian War of Resistance against the Serbian invaders in 1912.,Ahmet Delia was early active during the Albanian war of resistance against the invading Serb army in 1912.,Ahmet Delia became Albanian war of resistance against the invading Serb Army in 1912.,Ahmet Delia in the Albanian war of resistance against the Serbian invaders in 1912.
drop,6949,最初の曲「エイブリィ・モーニング」は、最後の曲「モーニング」のアコースティック・ギターバージョンである。,"The first track, ``Every Morning ''is the acoustic guitar version of the last track`` Morning''.","The first song, ""Avery Morning"", is an acoustic guitar version of the last song, ""Morning"".",The first Every Morning ``track is the acoustic guitar version of the last track ''Morning``.,"The every morning ""is the acoustic guitar version of the last track ""morning "".","The first song, is an acoustic guitar version of the last song, ""morning ""."
drop,6303,第 1 回目の通信部隊長課程は 1951 年に実施された。現在、第 86 回課程と第 87 課程が実施されている。,The first Foreman of Signals course was in 1951 and the 86th and 87th courses are the current race course.,"The first communications commander's course was conducted in 1951. Currently, the 86th and 87th courses are being implemented.",The first Foreman of Signals course was in 1951 and the current courses are the 86th and 87th running of the track.,Signals course was in 1951 and the 86Th and 87th courses are the current race course.,"'s course was conducted in 1951 . Currently, the 86Th and 87th courses are being implemented."
drop,939,オーデュボン議会は、ショーニー・トレイルズ議会と、フォー・リバース議会が合併して作られた。,Audubon Council was formed from the merger of the Shawnee Trails Council and the Four Rivers Council.,The Audubon Council was created by merging the Shawnee Trails Council and the Four Rivers Council.,Audubon Council was formed from the association of the Shawnee Trails Council and the Four Rivers Council.,Audubon Council merger of the Shawnee trails Council and the four rivers Council.,The created by merging the Shawnee trails Council and the four rivers Council.
drop,3265,集まりは、王子の夕食へのさまざまな招待により、市内のさまざまな強力な、または影響力のあるマルドゥカンからの使者が到着することにより中断されます。,The meeting is interrupted by the arrival of many messengers from various powerful or influential Mardukans in the city with various invitations to dinner for the Prince.,"The gathering is interrupted by the arrival of messengers from various powerful or influential Mardukans in the city, with various invitations to the prince's dinner.",The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many invitations for dinner for the Prince.,The meeting is Messengers from various powerful or influential Mardukans in the city with various invitations to dinner for the Prince.,"The gathering Messengers from various powerful or influential Mardukans in the city, with various invitations to the Prince's dinner."
drop,4498,マッツ・ビランデルはアンダース・ヤリードを 6 -- 4、3 -- 6、7 - 5 で下した。,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander defeated Anders Jared 6-4, 3-6, 7-5.","Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 -- 5.","Järryd, 6--4, 3--6, 7 - 5.","Defeated Anders Jared 6-4, 3-6, 7-5."
drop,899,アズサ・パシフィック大学のアズサキャンパスは、ロサンゼルスの北東、サンガブリエル・バレーにある。,"Azusa Pacific University's Azusa Campus is located in San Gabriel Valley, northeast of Los Angeles.","The Azusa Campus of Azusa Pacific University is located in the San Gabriel Valley, northeast of Los Angeles.","Azusa Pacific University's Azusa campus is situated in the San Gabriel Valley, located northeast of Los Angeles.","Azusa campus is located in San Gabriel Valley, northeast of Los Angeles.","The Azusa campus is located in the San Gabriel Valley, northeast of Los Angeles."
drop,5804,彼の故郷のサカリヤで結婚式をあげたあと、カップルはスペインのバルセロナに向けて飛び立った。,"After the wedding in his hometown Sakarya the couple flew to Barcelona, Spain.","After tying the knot in his hometown of Sakarya, the couple flew to Barcelona, ​​Spain.","After the wedding ceremony in his hometown Sakarya, the couple flew to Barcelona, Spain.","After the hometown Sakarya the couple flew to Barcelona, Spain.","After tying the of Sakarya, the couple flew to Barcelona, ​​Spain."
drop,6560,スリン・ディナスは、北ウェールズのグウィネズのベズゲレルトの近くにある湖です。アボン・グラスリンから形成されています。,"Llyn Dinas is a lake near Beddgelert, Gwynedd in north Wales. It is formed by the River Glaslyn.","Llyn Dinas is a lake near Beddgelert in Gwynedd, North Wales. Formed from Avon Glaslin.","Llyn Dinas is a lake near Beddgelert, Gwynedd in North Wales, and is formed by the river Glaslyn.","Llyn Dinas Beddgelert, Gwynedd in North Wales . It is formed by the river Glaslyn.","Lake near Beddgelert in Gwynedd, North Wales . formed from Avon Glaslin."
drop,6664,米国（メイン、オレゴン、カリフォルニア）、ブリティッシュコロンビア（カナダ）でよく知られています。,"It is well known from the United States (Maine, Oregon, California) and British Columbia (Canada).","It is well known in the United States (Maine, Oregon, California) and British Columbia (Canada).","It is known from the United States (Maine, Oregon, California) and Canada (British Columbia).","It is United States (Maine, Oregon, California) and British Columbia (Canada).","It the United States (Maine, Oregon, California) and British Columbia (Canada)."
drop,6932,通常、野草や植物は栽培はされず、自然の中で季節毎に生えていました。,Field greens and root plants were generally not cultivated and grew seasonally when they were in the wild.,"Normally, wild grasses and plants were not cultivated and grew seasonally in nature.",Field greens and root plants were generally not cultivated and grew gathered seasonally when they were in the wild.,Field greens and not cultivated and grew seasonally when they were in the wild.,"Normally, plants were not cultivated and grew seasonally in nature."
drop,7343,ルガジのカトリック教区は、ウガンダ、カンパラの教区にある、ルガジ市内の教区である。,"The Roman - Catholic diocese of Lugazi is a diocese in the city of Lugazi in the church province of Kampala, Uganda.","The Catholic Diocese of Lugazi is a parish within the city of Lugazi, located in the parish of Kampala, Uganda.",The Roman Catholic Diocese of Lugazi is a diocese located in the city of Lugazi in the Ecclesiastical province of Kampala in Uganda.,"The Lugazi is a diocese in the city of Lugazi in the church province of Kampala, Uganda.","The Catholic parish within the city of Lugazi, located in the parish of Kampala, Uganda."
drop,2315,1924 年に、彼はトロントで開催された ICM の広報担当として招待され、1932 年のオスロの、1936 年のチューリッヒにも招待された。,"In 1924 he was an invited spokesman for the ICM in Toronto, in Oslo in 1932 and in 1936 in Zurich.","In 1924 he was invited to speak at the ICM held in Toronto, as well as to Oslo in 1932 and Zurich in 1936.","He was an Invited Speaker of the ICM in Toronto in 1924, in 1932 in Oslo, and in 1936 in Zurich.","In 1924 for the Icm in Toronto, in Oslo in 1932 and in 1936 in Zurich.","In 1924 he the Icm held in Toronto, as well as to Oslo in 1932 and Zurich in 1936."
drop,674,おおよその境界は、パール・ストリートからグリア―・アベニュー、そしてサウス・ブロード・ストリートから今の US 1'9 までです。,Its approximate boundaries were Pearl Street to Grier Avenue and South Broad Street to what is now US 1 '9.,The approximate boundaries are Pearl Street to Greer Avenue and South Broad Street to what is now US 1'9.,Its approximate borders were Pearl Street to Grier Avenue and South Broad Street to what is now US 1 & 9.,Pearl street to Grier Avenue and South broad street to what is now us 1' 9.,The street to Greer Avenue and South broad street to what is now us 1' 9.
drop,1143,聖公会派内のプロテスタントとカトリックの傾向の区分については、特定の聖公会教会内と、アングリカン・コミュニオン全体の両方で論争が繰り返されている。,The degree of distinction between Protestant and Catholic tendencies within the Anglican tradition is routinely a debate both within specific Anglican churches and throughout the Anglican community.,"The division of Protestant and Catholic tendencies within Anglican denominations is a subject of ongoing debate, both within specific Anglican churches and within the Anglican Communion as a whole.",The degree of distinction between Protestant and Catholic tendencies within the Anglican tradition is routinely a matter of debate both within specific Anglican churches and throughout the Anglican Communion.,And Catholic tendencies within the Anglican tradition is routinely a debate both within specific Anglican churches and throughout the Anglican community.,"The division Anglican denominations is a subject of ongoing debate, both within specific Anglican churches and within the Anglican communion as a whole."
drop,1129,キーボード奏者のレオン・ラッセルとギタリストのマーク・ベノによって作成された。,It was composed of keyboardist Leon Russell and guitarist Marc Benno.,It was created by keyboardist Leon Russell and guitarist Marc Benno.,It was composed by keyboardist Leon Russell and guitarist Marc Benno.,Composed of Keyboardist Leon Russell and guitarist Marc Benno.,It by Keyboardist Leon Russell and guitarist Marc Benno.
drop,7637,ただし、彼は 2005 年後半から 2009 年の間、スウェーデンのカールスダート・ユナイテッド BK、セルビアの FC テレク・グロズヌイ、ロシアの FK ボラツ・ツァツァクでプレーした。,"The exception was between late 2005 and 2009, when he played in Sweden with Carlstad United BK, Serbia with FC Terek Grozny and the Russian FK Borac Čačak.","However, he played for Sweden's Karlsdart United BK, Serbia's FC Terek Grozny and Russia's FK Borac Tatsak between late 2005 and 2009.","The exception was between late 2005 and 2009, when he played in Sweden with Carlstad United BK, Serbia with FC Terek Grozny and Russian FK Borac Čačak.","The exception was when he played in Sweden with Carlstad United BK, Serbia with FC Terek Grozny and the Russian Fk Borac Čačak.","However, he played for Serbia's FC Terek Grozny and Russia's Fk Borac Tatsak between late 2005 and 2009."
drop,6566,1980 年、法王は解決策を提案し、チリには受け入れられましたが、アルゼンチンには拒否されました。,The Pope proposed in 1980 a solution that was accepted by Chile and rejected by Argentina.,"In 1980, His Holiness proposed a solution that was accepted by Chile but rejected by Argentina.",The Pope proposed a solution accepted by Chile in 1980 and rejected by Argentina.,The Pope a solution that was accepted by Chile and rejected by Argentina.,In proposed a solution that was accepted by Chile but rejected by Argentina.
drop,6493,この称号はハートフォードシャーの政治家であるジェームズ・グリムストンのために 1790 年に作られました。彼はその後、ヴェルラム伯爵の肩書きを取り戻し、その称号は彼の子孫に引き継がれました。,"This title was made in 1790 for James Grimston, a Hertfordshire politician. He was later revived Earl of Verulam, a title still held by his descendants.","The title was created in 1790 for Hertfordshire statesman James Grimston. He subsequently regained the title of Count of Verulam, a title passed on to his descendants.","This title was created in 1790 for James Grimston, a Hertfordshire politician, who later revived Earl of Verulam, a title that was still held by his descendants.","This title Grimston, a Hertfordshire politician . He was later revived Earl of Verulam, a title still held by his descendants.","The title statesman James Grimston . He subsequently regained the title of count of Verulam, a title passed on to his descendants."
drop,5574,1919 年 9 月に開通した、メルボルンの南東エディスベール郊外路線を運行している。,"It serves the south-eastern Edithvale suburb of Melbourne opening on September 20, 1919.","Serves the Edithvale suburban line south east of Melbourne, opened in September 1919.",It serves the south-eastern Edithvale suburb of Melbourne opening on 20 September 1919.,"It serves suburb of Melbourne opening on September 20, 1919.","Suburban line South east of Melbourne, opened in September 1919."
drop,7801,UIF はインドア フットボール リーグ（IFL）とユナイテッド インテンス フットボール リーグが統合して 2008 年に設立されました。,The UIF was formed in 2008 by a fusion between the Indoor Football League (IFL) and the United Intense Football League.,UIF was formed in 2008 by merging the Indoor Football League (IFL) and the United Intense Football League.,The UIF was formed in 2008 through a merger between the Indoor Football League (IFL) and the United Intense Football league.,The Uif a fusion between the indoor football League (Ifl) and the United intense football League.,2008 by merging the indoor football League (Ifl) and the United intense football League.
drop,3862,ミュージックホールはまずパリからロンドンに 1862 年に持ち込まれ、ダンサー、歌手、曲芸士、手品師、訓練を受けた動物に多大な評判を博した。,"The music hall was first imported to London from Paris in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Music halls were first brought to London from Paris in 1862 and gained a great reputation for dancers, singers, acrobats, magicians and trained animals.","The music hall was first imported from Paris to London in 1862 and became enormously popular, with dancers, singers, acrobats, and mage-trained animals.","The music from Paris in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Music halls were first 1862 and gained a great reputation for dancers, singers, acrobats, magicians and trained animals."
drop,2149,サー・トーマス・ダットン (1421 年 8 月 1 日 ～ 1459 年 9 月 23 日) は中世イギリスの騎士で、ジョン・ダットンとマーガレット・サベージの息子である。,Sir Thomas Dutton (1 August 1421 -- 23 September 1459) was a medieval English knight. He was the son of Sir John Dutton and Margaret Savage,"Sir Thomas Dutton (1 August 1421 – 23 September 1459) was a medieval English knight, son of John Dutton and Margaret Savage.","Sir Thomas Dutton (August 1, 1421 - September 23, 1459) was an English medieval knight who was the son of Sir John Dutton and Margaret Savage.",Sir Thomas Dutton (1459) was a medieval English knight . He was the son of Sir John Dutton and Margaret savage,"August 1421 – 23 September 1459) was a medieval English knight, son of John Dutton and Margaret savage."
drop,6253,ブレイクは 1984 年にパトリシア・メイヤーと結婚してから 2 人の息子、ライアン (1988 年生まれ) とデール (1992 年生まれ) に恵まれている。,"Since 1984, Blake has been married to Patricia Meyer and has two sons: Ryan (born 1988) and Dale (born 1992).","Blake married Patricia Mayer in 1984 and has two sons, Ryan (born 1988) and Dale (born 1992).",Blake has been married to Patricia Meyer since 1984 and together they have two sons: Ryan (born 1988) and Dale (born 1992).,Since married to Patricia Meyer and has two sons: Ryan (born 1988) and Dale (born 1992).,"Blake married has two sons, Ryan (born 1988) and Dale (born 1992)."
drop,5898,この種の犬は通常、強い気性と鋭敏な個性を持ち、見知らぬ人を警戒する。,"The breed standard describes the dog as having a strong temperament and sharp individuality, distrustful of strangers.","Dogs of this breed usually have a strong temper and a keen personality, and are wary of strangers.","The breed standard describes the dog as a strong temperament and a sharp individuality, distrustful of strangers.","The dog as having a strong temperament and sharp individuality, Distrustful of strangers.","Dogs of this strong temper and a keen personality, and are wary of strangers."
drop,7888,彼は Jarno Jokihaara 、Marko Ritola と競い合い、1999 年と 2003 年にフィンランドのチャンピオンとなった。2003 年にはインドアのチャンピオンにもなった。,"He became Finnish champion in 1999 and 2003, rivalling with Jarno Jokihaara and Marko Ritola. He also became indoor champion in 2003.",He competed with Jarno Jokihaara and Marko Ritola and was Finnish champion in 1999 and 2003. He was also the indoor champion in 2003.,"In 1999 and 2003 he became Finnish master, with Jarno Jokihaara and Marko Ritola, in 2003 he became Indoor - Champion.","1999 and 2003, rivalling with Jarno Jokihaara and Marko Ritola . He also became indoor champion in 2003.",And Marko Ritola and was Finnish champion in 1999 and 2003 . He was also the indoor champion in 2003.
drop,2593,ヴァイマル共和政初期の数年、ドイツ義勇軍の先導によるユダヤ人の民兵に対する暴力的行為があった。,"There was some violence against paramilitary Jews in the early years of the Weimar Republic, and it was led by the German Freikorps.","In the early years of the Weimar Republic, there were acts of violence against Jewish militias led by German militias.","In the early years of the Weimar Republic, there was violence against paramilitary Jews, led by the German Freikorps.","There Jews in the early years of the Weimar Republic, and it was led by the German Freikorps.","Of the Weimar Republic, there were acts of violence against Jewish Militias led by German Militias."
drop,7021,Seóighe 大司教は 1485 年 5 月 16 日に司教に任ぜられ、1487 年に司祭に任ぜられ、1501 年 12 月 20 日または 28 日に亡くなった。,"Archbishop Seóighe was consecrated on 16 May 1485 and appointed in 1487, died on 20 or 28 December 1501.","Archbishop Seóighe was ordained bishop on May 16, 1485, and priest in 1487, and died on December 20 or 28, 1501.",Archbishop Seóighe was consecrated on 16 May 1485 and appointed in 1487. He died on either the 20 or 28 December 1501.,"On 16 may 1485 and appointed in 1487, died on 20 or 28 December 1501.","Archbishop may 16, 1485, and priest in 1487, and died on December 20 or 28, 1501."
drop,6453,アレクサンダー・バウムガートナー (1841 年 6 月 27 日スイス、サンクト・ガレン生まれ、1910 年ルクセンブルクにて死去) は、文学史を題材とする詩人、作家である。,"Alexander Baumgartner (born June 27, 1841 in St. Gallen, Switzerland; died in 1910 in Luxembourg) was a poet and writer on the history of literature.","Alexander Baumgartner (born June 27, 1841 in St. Gallen, Switzerland; died in Luxembourg, 1910) was a poet and writer whose subject matter was literary history.","Alexander Baumgartner (born in St. Gall, Switzerland, 27 June 1841; died Luxembourg, 1910) was a poet and writer on the history of literature.","Alexander Baumgartner (born June, Switzerland; died in 1910 in Luxembourg) was a poet and writer on the history of literature.","Alexander Baumgartner in St. Gallen, Switzerland; died in Luxembourg, 1910) was a poet and writer whose subject matter was literary history."
drop,2560,イギリスの料理は初期の植民地料理に影響を及ぼした。しかし他の国から新しい移民が到着すると、他の国のスープが人気を博した。,"English cooking dominated early colonial cooking; but as new immigrants arrived from other countries, other national soups gained popularity.","British cuisine influenced early colonial cuisine. But as new immigrants arrived from other countries, soups from other countries became popular.","Cooking dominated early colonial cuisine, but other national soups gained popularity as new immigrants arrived from other countries.","Colonial cooking; but as new immigrants arrived from other countries, other national soups gained popularity.","Cuisine . But as new immigrants arrived from other countries, soups from other countries became popular."
drop,3447,彼のベルリン時代の研究では、壁に 3 本の指 (ショーペンハウアー、マックスウェル、ファラデー) が掛かっていた。,"In his Berlin study three figures hung on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin studies, he had three fingers (Schopenhauer, Maxwell, Faraday) on the wall.","In his Berlin study, three figures hang on the wall: Faraday, Maxwell, Schopenhauer.","In three figures hung on the wall: Schopenhauer, Maxwell, Faraday.","In his Berlin three fingers (Schopenhauer, Maxwell, Faraday) on the wall."
drop,5482,トンプソンの弟ジュリアは、1863 年にオハイオ州ジアーガ群のチャールズ マーティン ホールで生まれました。,"The younger brother of Thompson, Julia, was born in Charles Martin Hall, Geauga County, Ohio in 1863.","Thompson's younger brother, Julia, was born in 1863 at Charles Martin Hall in Giaga County, Ohio.","Thompson's younger brother, Julia, was born in 1863 in Charles Martin Hall, Geauga County, Ohio.","The, Julia, was born in Charles Martin hall, Geauga County, Ohio in 1863.","Thompson Julia, was born in 1863 at Charles Martin hall in Giaga County, Ohio."
drop,7890,いくつかの重要な委員会は、財政委員会、典礼委員会、社会貢献委員会に署名する。,"Some important committees sign the Finance Committee, the Ritual Committee and the Social Action Committee.","Some important committees sign the Finance Committee, the Liturgy Committee, and the Social Contribution Committee.","Some important committees include the Ritual Committee, the Social Action Committee, and the Finance Committee.","Some the Finance Committee, the ritual committee and the social action committee.","Some important committees, the Liturgy Committee, and the social contribution committee."
drop,3151,1938 年、彼は英埃領スーダンの行政人類学者になり、ヌバ族と共にフィールドワークを行いました。,In 1938 he became the Government Anthropologist of the Anglo-Egyptian Sudan and conducted fieldwork with the Nuba.,"In 1938 he became an administrative anthropologist for British Sudan, doing fieldwork with the Nuba.",In 1938 he became anthropologist of the anglo-Egyptian Sudan to the government and led fieldwork with the Nuba.,In government anthropologist of the Anglo-Egyptian Sudan and conducted fieldwork with the Nuba.,"In an administrative anthropologist for British Sudan, doing fieldwork with the Nuba."
